genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_CP098511	PUL1	NZ_CP098511.1_54	NZ_CP098511.1	60675	62240	-	0	NZ_CP098511.1_54		GH173	
NZ_CP098511	PUL1	NZ_CP098511.1_55	NZ_CP098511.1	62240	63295	-	0	NZ_CP098511.1_55		GH130_5	
NZ_CP098511	PUL1	NZ_CP098511.1_56	NZ_CP098511.1	63379	64899	-	84	NZ_CP098511.1_56		GH173	
NZ_CP098511	PUL1	NZ_CP098511.1_57	NZ_CP098511.1	64931	65881	-	32	NZ_CP098511.1_57			
NZ_CP098511	PUL1	NZ_CP098511.1_58	NZ_CP098511.1	65893	67410	-	12	NZ_CP098511.1_58	susD		
NZ_CP098511	PUL1	NZ_CP098511.1_59	NZ_CP098511.1	67382	70456	-	-28	NZ_CP098511.1_59	susC		
NZ_CP098511	PUL2	NZ_CP098511.1_77	NZ_CP098511.1	87185	90361	+	16729	NZ_CP098511.1_77	susC		
NZ_CP098511	PUL2	NZ_CP098511.1_78	NZ_CP098511.1	90372	92018	+	11	NZ_CP098511.1_78	susD		
NZ_CP098511	PUL3	NZ_CP098511.1_461	NZ_CP098511.1	526692	530249	+	434674	NZ_CP098511.1_461	susC		
NZ_CP098511	PUL3	NZ_CP098511.1_462	NZ_CP098511.1	530269	531759	+	20	NZ_CP098511.1_462	susD		
NZ_CP098511	PUL4	NZ_CP098511.1_589	NZ_CP098511.1	669746	672760	+	137987	NZ_CP098511.1_589	susC		
NZ_CP098511	PUL4	NZ_CP098511.1_590	NZ_CP098511.1	672783	674393	+	23	NZ_CP098511.1_590	susD		
NZ_CP098511	PUL5	NZ_CP098511.1_1403	NZ_CP098511.1	1638534	1640300	-	964141	NZ_CP098511.1_1403	susD		
NZ_CP098511	PUL5	NZ_CP098511.1_1404	NZ_CP098511.1	1640311	1643400	-	11	NZ_CP098511.1_1404	susC		
NZ_CP098511	PUL5	NZ_CP098511.1_1405	NZ_CP098511.1	1643803	1645623	-	403	NZ_CP098511.1_1405		GH110	
NZ_CP098511	PUL5	NZ_CP098511.1_1406	NZ_CP098511.1	1645812	1647314	-	189	NZ_CP098511.1_1406			
NZ_CP098511	PUL5	NZ_CP098511.1_1407	NZ_CP098511.1	1647466	1648221	-	152	NZ_CP098511.1_1407			
NZ_CP098511	PUL5	NZ_CP098511.1_1408	NZ_CP098511.1	1648357	1652490	-	136	NZ_CP098511.1_1408			
NZ_CP098511	PUL5	NZ_CP098511.1_1409	NZ_CP098511.1	1652812	1654704	-	322	NZ_CP098511.1_1409		GH110	
NZ_CP098511	PUL5	NZ_CP098511.1_1410	NZ_CP098511.1	1654885	1657296	-	181	NZ_CP098511.1_1410		GH2_1	
NZ_CP098511	PUL5	NZ_CP098511.1_1411	NZ_CP098511.1	1657306	1659645	-	10	NZ_CP098511.1_1411		GH2_6	
NZ_CP098511	PUL5	NZ_CP098511.1_1412	NZ_CP098511.1	1659662	1661227	-	17	NZ_CP098511.1_1412			
NZ_CP098511	PUL5	NZ_CP098511.1_1413	NZ_CP098511.1	1661337	1662809	-	110	NZ_CP098511.1_1413			
NZ_CP098511	PUL5	NZ_CP098511.1_1414	NZ_CP098511.1	1662928	1664298	-	119	NZ_CP098511.1_1414			
NZ_CP098511	PUL5	NZ_CP098511.1_1415	NZ_CP098511.1	1664366	1665781	-	68	NZ_CP098511.1_1415			
NZ_CP098511	PUL5	NZ_CP098511.1_1416	NZ_CP098511.1	1665811	1667466	-	30	NZ_CP098511.1_1416		GH82	
NZ_CP098511	PUL5	NZ_CP098511.1_1417	NZ_CP098511.1	1667475	1668989	-	9	NZ_CP098511.1_1417			
NZ_CP098511	PUL5	NZ_CP098511.1_1418	NZ_CP098511.1	1669028	1671673	-	39	NZ_CP098511.1_1418		GH150	
NZ_CP098511	PUL6	NZ_CP098511.1_1482	NZ_CP098511.1	1742639	1745818	+	70966	NZ_CP098511.1_1482	susC		
NZ_CP098511	PUL6	NZ_CP098511.1_1483	NZ_CP098511.1	1745829	1747736	+	11	NZ_CP098511.1_1483	susD		
NZ_CP098511	PUL6	NZ_CP098511.1_1484	NZ_CP098511.1	1747742	1748602	+	6	NZ_CP098511.1_1484			
NZ_CP098511	PUL6	NZ_CP098511.1_1485	NZ_CP098511.1	1748602	1750281	+	0	NZ_CP098511.1_1485			
NZ_CP098511	PUL6	NZ_CP098511.1_1486	NZ_CP098511.1	1750292	1751911	+	11	NZ_CP098511.1_1486		GH140	
NZ_CP098511	PUL6	NZ_CP098511.1_1487	NZ_CP098511.1	1752047	1753612	+	136	NZ_CP098511.1_1487		GH29	
NZ_CP098511	PUL6	NZ_CP098511.1_1488	NZ_CP098511.1	1753662	1755905	+	50	NZ_CP098511.1_1488		GH3	
NZ_CP098511	PUL6	NZ_CP098511.1_1489	NZ_CP098511.1	1756043	1758400	+	138	NZ_CP098511.1_1489		GH3	
NZ_CP098511	PUL6	NZ_CP098511.1_1490	NZ_CP098511.1	1758429	1759934	+	29	NZ_CP098511.1_1490			
NZ_CP098511	PUL6	NZ_CP098511.1_1491	NZ_CP098511.1	1760043	1762184	-	109	NZ_CP098511.1_1491		GH141	
NZ_CP098511	PUL6	NZ_CP098511.1_1492	NZ_CP098511.1	1762314	1763573	-	130	NZ_CP098511.1_1492		GH117	
NZ_CP098511	PUL6	NZ_CP098511.1_1493	NZ_CP098511.1	1763577	1764956	-	4	NZ_CP098511.1_1493		GH28	
NZ_CP098511	PUL6	NZ_CP098511.1_1494	NZ_CP098511.1	1764962	1765840	-	6	NZ_CP098511.1_1494		GH16_11	
NZ_CP098511	PUL6	NZ_CP098511.1_1495	NZ_CP098511.1	1765888	1767273	-	48	NZ_CP098511.1_1495		GH28	
NZ_CP098511	PUL7	NZ_CP098511.1_1734	NZ_CP098511.1	2052666	2055716	+	285393	NZ_CP098511.1_1734	susC		
NZ_CP098511	PUL7	NZ_CP098511.1_1735	NZ_CP098511.1	2055752	2057281	+	36	NZ_CP098511.1_1735	susD		
NZ_CP098511	PUL7	NZ_CP098511.1_1736	NZ_CP098511.1	2057742	2059211	+	461	NZ_CP098511.1_1736		GT2_Glycos_transf_2	
NZ_CP098511	PUL7	NZ_CP098511.1_1737	NZ_CP098511.1	2059478	2062195	+	267	NZ_CP098511.1_1737		CBM57;CBM35	
NZ_CP098511	PUL8	NZ_CP098511.1_1812	NZ_CP098511.1	2163533	2165281	-	101338	NZ_CP098511.1_1812	susD		
NZ_CP098511	PUL8	NZ_CP098511.1_1813	NZ_CP098511.1	2165304	2168438	-	23	NZ_CP098511.1_1813	susC		
NZ_CP098511	PUL9	NZ_CP098511.1_3240	NZ_CP098511.1	3878220	3879578	-	1709782	NZ_CP098511.1_3240	susD		
NZ_CP098511	PUL9	NZ_CP098511.1_3241	NZ_CP098511.1	3879589	3882651	-	11	NZ_CP098511.1_3241	susC		
