genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_AAXF02000042	PUL1	NZ_AAXF02000042.1_5	NZ_AAXF02000042.1	6624	8144	-	0	NZ_AAXF02000042.1_5	susD		
NZ_AAXF02000042	PUL1	NZ_AAXF02000042.1_6	NZ_AAXF02000042.1	8157	11090	-	13	NZ_AAXF02000042.1_6	susC		
NZ_AAXF02000042	PUL2	NZ_AAXF02000042.1_22	NZ_AAXF02000042.1	30530	31921	-	19440	NZ_AAXF02000042.1_22	susD		
NZ_AAXF02000042	PUL2	NZ_AAXF02000042.1_23	NZ_AAXF02000042.1	31945	35388	-	24	NZ_AAXF02000042.1_23	susC		
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_57	NZ_AAXF02000042.1	73062	73880	-	37674	NZ_AAXF02000042.1_57		CE1	
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_58	NZ_AAXF02000042.1	73906	74340	-	26	NZ_AAXF02000042.1_58			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_59	NZ_AAXF02000042.1	74522	76900	+	182	NZ_AAXF02000042.1_59	susC		
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_60	NZ_AAXF02000042.1	76934	77719	+	34	NZ_AAXF02000042.1_60			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_61	NZ_AAXF02000042.1	77971	79263	+	252	NZ_AAXF02000042.1_61			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_62	NZ_AAXF02000042.1	79321	79797	+	58	NZ_AAXF02000042.1_62			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_63	NZ_AAXF02000042.1	79886	80443	-	89	NZ_AAXF02000042.1_63			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_64	NZ_AAXF02000042.1	80508	81728	-	65	NZ_AAXF02000042.1_64		GH88	
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_65	NZ_AAXF02000042.1	81817	83466	-	89	NZ_AAXF02000042.1_65		CBM91;GH43_10	
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_66	NZ_AAXF02000042.1	83719	85122	-	253	NZ_AAXF02000042.1_66			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_67	NZ_AAXF02000042.1	85128	86654	-	6	NZ_AAXF02000042.1_67			
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_68	NZ_AAXF02000042.1	86686	88419	-	32	NZ_AAXF02000042.1_68	susD		
NZ_AAXF02000042	PUL3	NZ_AAXF02000042.1_69	NZ_AAXF02000042.1	88423	91659	-	4	NZ_AAXF02000042.1_69	susC		
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_73	NZ_AAXF02000042.1	96674	99814	-	5015	NZ_AAXF02000042.1_73		GH2_10	
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_74	NZ_AAXF02000042.1	99908	101188	-	94	NZ_AAXF02000042.1_74			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_75	NZ_AAXF02000042.1	101226	102689	-	38	NZ_AAXF02000042.1_75			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_76	NZ_AAXF02000042.1	102724	104445	-	35	NZ_AAXF02000042.1_76	susD		
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_77	NZ_AAXF02000042.1	104473	107682	-	28	NZ_AAXF02000042.1_77	susC		
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_78	NZ_AAXF02000042.1	107727	108242	-	45	NZ_AAXF02000042.1_78			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_79	NZ_AAXF02000042.1	108474	111251	-	232	NZ_AAXF02000042.1_79			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_80	NZ_AAXF02000042.1	111379	113646	-	128	NZ_AAXF02000042.1_80			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_81	NZ_AAXF02000042.1	113668	115593	-	22	NZ_AAXF02000042.1_81			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_82	NZ_AAXF02000042.1	115609	117540	-	16	NZ_AAXF02000042.1_82		GH146	
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_83	NZ_AAXF02000042.1	117585	118973	-	45	NZ_AAXF02000042.1_83		GH28	
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_84	NZ_AAXF02000042.1	119147	120574	-	174	NZ_AAXF02000042.1_84		GH30_2	
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_85	NZ_AAXF02000042.1	120659	122017	-	85	NZ_AAXF02000042.1_85			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_86	NZ_AAXF02000042.1	122038	123561	-	21	NZ_AAXF02000042.1_86			
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_87	NZ_AAXF02000042.1	123580	125334	-	19	NZ_AAXF02000042.1_87	susD		
NZ_AAXF02000042	PUL4	NZ_AAXF02000042.1_88	NZ_AAXF02000042.1	125348	128557	-	14	NZ_AAXF02000042.1_88	susC		
