genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NC_015167	PUL1	NC_015167.1_294	NC_015167.1	305435	307762	+	0	NC_015167.1_294		PL6;PL6_1	
NC_015167	PUL1	NC_015167.1_295	NC_015167.1	307766	310030	+	4	NC_015167.1_295		PL17_2	
NC_015167	PUL1	NC_015167.1_296	NC_015167.1	310379	313480	+	349	NC_015167.1_296	susC		
NC_015167	PUL1	NC_015167.1_297	NC_015167.1	313506	314951	+	26	NC_015167.1_297	susD		
NC_015167	PUL1	NC_015167.1_298	NC_015167.1	314977	315951	+	26	NC_015167.1_298			
NC_015167	PUL1	NC_015167.1_299	NC_015167.1	315962	316864	+	11	NC_015167.1_299		PL7	
NC_015167	PUL2	NC_015167.1_425	NC_015167.1	444291	446762	+	127427	NC_015167.1_425		GH2_1	
NC_015167	PUL2	NC_015167.1_426	NC_015167.1	446765	448147	+	3	NC_015167.1_426			
NC_015167	PUL2	NC_015167.1_427	NC_015167.1	448172	449767	+	25	NC_015167.1_427			
NC_015167	PUL2	NC_015167.1_428	NC_015167.1	449968	452841	+	201	NC_015167.1_428		GH2_6	
NC_015167	PUL2	NC_015167.1_429	NC_015167.1	452888	453850	+	47	NC_015167.1_429		CBM99	
NC_015167	PUL2	NC_015167.1_430	NC_015167.1	453855	455672	+	5	NC_015167.1_430		GH86	
NC_015167	PUL2	NC_015167.1_431	NC_015167.1	455675	457507	+	3	NC_015167.1_431			
NC_015167	PUL2	NC_015167.1_432	NC_015167.1	457509	459152	+	2	NC_015167.1_432			
NC_015167	PUL2	NC_015167.1_433	NC_015167.1	459189	460226	+	37	NC_015167.1_433		GH16_11	
NC_015167	PUL2	NC_015167.1_434	NC_015167.1	460466	461767	+	240	NC_015167.1_434			
NC_015167	PUL2	NC_015167.1_435	NC_015167.1	461988	463370	+	221	NC_015167.1_435		GH28	
NC_015167	PUL2	NC_015167.1_436	NC_015167.1	463372	465213	+	2	NC_015167.1_436			
NC_015167	PUL2	NC_015167.1_437	NC_015167.1	465232	466122	+	19	NC_015167.1_437		GH16_11	
NC_015167	PUL2	NC_015167.1_438	NC_015167.1	466124	467371	+	2	NC_015167.1_438		GH117	
NC_015167	PUL2	NC_015167.1_439	NC_015167.1	467444	468958	-	73	NC_015167.1_439			
NC_015167	PUL2	NC_015167.1_440	NC_015167.1	468964	470301	-	6	NC_015167.1_440		GH43_2;CBM6	
NC_015167	PUL2	NC_015167.1_441	NC_015167.1	470339	471904	-	38	NC_015167.1_441		GH29	
NC_015167	PUL2	NC_015167.1_442	NC_015167.1	472069	472983	-	165	NC_015167.1_442			
NC_015167	PUL2	NC_015167.1_443	NC_015167.1	473068	474615	-	85	NC_015167.1_443		GH29	
NC_015167	PUL2	NC_015167.1_444	NC_015167.1	474737	476356	-	122	NC_015167.1_444			
NC_015167	PUL2	NC_015167.1_445	NC_015167.1	476385	478043	-	29	NC_015167.1_445			
NC_015167	PUL2	NC_015167.1_446	NC_015167.1	478166	479155	-	123	NC_015167.1_446		GH16_16	
NC_015167	PUL2	NC_015167.1_447	NC_015167.1	479307	480863	-	152	NC_015167.1_447			
NC_015167	PUL2	NC_015167.1_448	NC_015167.1	480875	482677	-	12	NC_015167.1_448	susD		
NC_015167	PUL2	NC_015167.1_449	NC_015167.1	482695	485835	-	18	NC_015167.1_449	susC		
NC_015167	PUL2	NC_015167.1_450	NC_015167.1	486133	487620	-	298	NC_015167.1_450		GH29	
NC_015167	PUL3	NC_015167.1_664	NC_015167.1	743363	744892	-	255743	NC_015167.1_664	susD		
NC_015167	PUL3	NC_015167.1_665	NC_015167.1	744903	748091	-	11	NC_015167.1_665	susC		
NC_015167	PUL4	NC_015167.1_666	NC_015167.1	748620	750134	-	529	NC_015167.1_666	susD		
NC_015167	PUL4	NC_015167.1_667	NC_015167.1	750139	753402	-	5	NC_015167.1_667	susC		
NC_015167	PUL4	NC_015167.1_668	NC_015167.1	753798	755174	-	396	NC_015167.1_668	susD		
NC_015167	PUL4	NC_015167.1_669	NC_015167.1	755180	755467	-	6	NC_015167.1_669			
