genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_DS995531	PUL1	NZ_DS995531.1_8	NZ_DS995531.1	6223	7869	+	0	NZ_DS995531.1_8		GH29	
NZ_DS995531	PUL1	NZ_DS995531.1_9	NZ_DS995531.1	7960	11031	+	91	NZ_DS995531.1_9	susC		
NZ_DS995531	PUL1	NZ_DS995531.1_10	NZ_DS995531.1	11057	12745	+	26	NZ_DS995531.1_10	susD		
NZ_DS995531	PUL2	NZ_DS995531.1_38	NZ_DS995531.1	42179	44941	-	29434	NZ_DS995531.1_38		GH106	
NZ_DS995531	PUL2	NZ_DS995531.1_39	NZ_DS995531.1	44954	46381	-	13	NZ_DS995531.1_39		GH28	
NZ_DS995531	PUL2	NZ_DS995531.1_40	NZ_DS995531.1	46397	47200	-	16	NZ_DS995531.1_40			
NZ_DS995531	PUL2	NZ_DS995531.1_41	NZ_DS995531.1	47197	47895	-	-3	NZ_DS995531.1_41			
NZ_DS995531	PUL2	NZ_DS995531.1_42	NZ_DS995531.1	47873	49357	-	-22	NZ_DS995531.1_42		GH28	
NZ_DS995531	PUL2	NZ_DS995531.1_43	NZ_DS995531.1	49375	50649	-	18	NZ_DS995531.1_43		CE12	
NZ_DS995531	PUL2	NZ_DS995531.1_44	NZ_DS995531.1	50668	53535	-	19	NZ_DS995531.1_44		GH2_20	
NZ_DS995531	PUL2	NZ_DS995531.1_45	NZ_DS995531.1	53747	56101	+	212	NZ_DS995531.1_45		GH43_34;GH43_18	
NZ_DS995531	PUL2	NZ_DS995531.1_46	NZ_DS995531.1	56080	58194	+	-21	NZ_DS995531.1_46		GH42	
NZ_DS995531	PUL2	NZ_DS995531.1_47	NZ_DS995531.1	58313	59446	-	119	NZ_DS995531.1_47		GH105	
NZ_DS995531	PUL2	NZ_DS995531.1_48	NZ_DS995531.1	59587	62874	-	141	NZ_DS995531.1_48		GH28;GH106	
NZ_DS995531	PUL2	NZ_DS995531.1_49	NZ_DS995531.1	62988	64841	-	114	NZ_DS995531.1_49		PL11	
NZ_DS995531	PUL2	NZ_DS995531.1_50	NZ_DS995531.1	64857	66140	-	16	NZ_DS995531.1_50		CE15	
NZ_DS995531	PUL2	NZ_DS995531.1_51	NZ_DS995531.1	66183	67964	-	43	NZ_DS995531.1_51		GH78	
NZ_DS995531	PUL2	NZ_DS995531.1_52	NZ_DS995531.1	68207	68524	-	243	NZ_DS995531.1_52			
NZ_DS995531	PUL2	NZ_DS995531.1_53	NZ_DS995531.1	68615	70753	-	91	NZ_DS995531.1_53	susD		
NZ_DS995531	PUL2	NZ_DS995531.1_54	NZ_DS995531.1	70785	73547	-	32	NZ_DS995531.1_54	susC		
NZ_DS995531	PUL2	NZ_DS995531.1_55	NZ_DS995531.1	73544	74005	-	-3	NZ_DS995531.1_55			
NZ_DS995531	PUL2	NZ_DS995531.1_56	NZ_DS995531.1	74308	75489	-	303	NZ_DS995531.1_56			
