genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_CP014224	PUL1	NZ_CP014224.1_310	NZ_CP014224.1	354727	357267	-	0	NZ_CP014224.1_310		GH2_1	
NZ_CP014224	PUL1	NZ_CP014224.1_311	NZ_CP014224.1	357404	359926	-	137	NZ_CP014224.1_311		CBM101;GH86	
NZ_CP014224	PUL1	NZ_CP014224.1_312	NZ_CP014224.1	360412	362028	+	486	NZ_CP014224.1_312			
NZ_CP014224	PUL1	NZ_CP014224.1_313	NZ_CP014224.1	362293	365340	+	265	NZ_CP014224.1_313	susC		
NZ_CP014224	PUL1	NZ_CP014224.1_314	NZ_CP014224.1	365361	367073	+	21	NZ_CP014224.1_314	susD		
NZ_CP014224	PUL1	NZ_CP014224.1_315	NZ_CP014224.1	367091	368665	+	18	NZ_CP014224.1_315			
NZ_CP014224	PUL1	NZ_CP014224.1_316	NZ_CP014224.1	369039	370283	+	374	NZ_CP014224.1_316			
NZ_CP014224	PUL1	NZ_CP014224.1_317	NZ_CP014224.1	370304	373906	+	21	NZ_CP014224.1_317		CBM6;GH86	
NZ_CP014224	PUL1	NZ_CP014224.1_318	NZ_CP014224.1	374081	374872	+	175	NZ_CP014224.1_318			
NZ_CP014224	PUL1	NZ_CP014224.1_319	NZ_CP014224.1	375114	376130	+	242	NZ_CP014224.1_319			
NZ_CP014224	PUL1	NZ_CP014224.1_320	NZ_CP014224.1	376138	378318	+	8	NZ_CP014224.1_320		GH3	
NZ_CP014224	PUL2	NZ_CP014224.1_571	NZ_CP014224.1	673544	676636	+	295226	NZ_CP014224.1_571	susC		
NZ_CP014224	PUL2	NZ_CP014224.1_572	NZ_CP014224.1	676682	678433	+	46	NZ_CP014224.1_572	susD		
NZ_CP014224	PUL2	NZ_CP014224.1_573	NZ_CP014224.1	678435	680159	+	2	NZ_CP014224.1_573			
NZ_CP014224	PUL2	NZ_CP014224.1_574	NZ_CP014224.1	680375	681523	+	216	NZ_CP014224.1_574		GH105	
NZ_CP014224	PUL3	NZ_CP014224.1_650	NZ_CP014224.1	788242	789840	+	106719	NZ_CP014224.1_650		GH29	
NZ_CP014224	PUL3	NZ_CP014224.1_651	NZ_CP014224.1	789827	791263	+	-13	NZ_CP014224.1_651	susC		
NZ_CP014224	PUL3	NZ_CP014224.1_652	NZ_CP014224.1	791436	792926	+	173	NZ_CP014224.1_652			
NZ_CP014224	PUL3	NZ_CP014224.1_653	NZ_CP014224.1	792955	794460	+	29	NZ_CP014224.1_653			
NZ_CP014224	PUL3	NZ_CP014224.1_654	NZ_CP014224.1	794496	796043	+	36	NZ_CP014224.1_654		CE20	
NZ_CP014224	PUL3	NZ_CP014224.1_655	NZ_CP014224.1	796052	797437	+	9	NZ_CP014224.1_655			
NZ_CP014224	PUL3	NZ_CP014224.1_656	NZ_CP014224.1	797594	800329	+	157	NZ_CP014224.1_656		PL40	
NZ_CP014224	PUL3	NZ_CP014224.1_657	NZ_CP014224.1	800342	801283	+	13	NZ_CP014224.1_657			
NZ_CP014224	PUL3	NZ_CP014224.1_658	NZ_CP014224.1	801467	803962	+	184	NZ_CP014224.1_658		GH95	
NZ_CP014224	PUL3	NZ_CP014224.1_659	NZ_CP014224.1	803986	805353	+	24	NZ_CP014224.1_659		GH29	
NZ_CP014224	PUL3	NZ_CP014224.1_660	NZ_CP014224.1	805378	807180	+	25	NZ_CP014224.1_660			
NZ_CP014224	PUL3	NZ_CP014224.1_661	NZ_CP014224.1	807269	810613	-	89	NZ_CP014224.1_661		CBM6;PL43;CBM47	
NZ_CP014224	PUL3	NZ_CP014224.1_662	NZ_CP014224.1	810797	812449	+	184	NZ_CP014224.1_662		GH172	
NZ_CP014224	PUL3	NZ_CP014224.1_663	NZ_CP014224.1	812558	815194	+	109	NZ_CP014224.1_663		GH31_4	
NZ_CP014224	PUL3	NZ_CP014224.1_664	NZ_CP014224.1	815418	816953	+	224	NZ_CP014224.1_664			
NZ_CP014224	PUL3	NZ_CP014224.1_665	NZ_CP014224.1	817037	820540	+	84	NZ_CP014224.1_665			
NZ_CP014224	PUL3	NZ_CP014224.1_666	NZ_CP014224.1	820549	823173	+	9	NZ_CP014224.1_666		GH116	
NZ_CP014224	PUL3	NZ_CP014224.1_667	NZ_CP014224.1	823185	824537	+	12	NZ_CP014224.1_667		PL43	
NZ_CP014224	PUL3	NZ_CP014224.1_668	NZ_CP014224.1	824541	825911	+	4	NZ_CP014224.1_668		PL43	
NZ_CP014224	PUL3	NZ_CP014224.1_669	NZ_CP014224.1	825892	827262	+	-19	NZ_CP014224.1_669		GH43_2	
NZ_CP014224	PUL3	NZ_CP014224.1_670	NZ_CP014224.1	827273	828778	+	11	NZ_CP014224.1_670		GH28	
NZ_CP014224	PUL3	NZ_CP014224.1_671	NZ_CP014224.1	828794	830428	+	16	NZ_CP014224.1_671		GH39	
NZ_CP014224	PUL3	NZ_CP014224.1_672	NZ_CP014224.1	830778	831359	+	350	NZ_CP014224.1_672			
NZ_CP014224	PUL3	NZ_CP014224.1_673	NZ_CP014224.1	831655	832812	+	296	NZ_CP014224.1_673			
NZ_CP014224	PUL3	NZ_CP014224.1_674	NZ_CP014224.1	832915	836379	+	103	NZ_CP014224.1_674	susC		
NZ_CP014224	PUL3	NZ_CP014224.1_675	NZ_CP014224.1	836414	838192	+	35	NZ_CP014224.1_675	susD		
NZ_CP014224	PUL3	NZ_CP014224.1_676	NZ_CP014224.1	838451	840568	+	259	NZ_CP014224.1_676		PL43	
NZ_CP014224	PUL3	NZ_CP014224.1_677	NZ_CP014224.1	840732	842822	+	164	NZ_CP014224.1_677		PL43;CBM47	
NZ_CP014224	PUL3	NZ_CP014224.1_678	NZ_CP014224.1	842937	844361	+	115	NZ_CP014224.1_678		PL43	
NZ_CP014224	PUL3	NZ_CP014224.1_679	NZ_CP014224.1	844619	845980	+	258	NZ_CP014224.1_679			
NZ_CP014224	PUL3	NZ_CP014224.1_680	NZ_CP014224.1	846017	846991	+	37	NZ_CP014224.1_680			
NZ_CP014224	PUL3	NZ_CP014224.1_681	NZ_CP014224.1	847226	850129	+	235	NZ_CP014224.1_681		CBM96;CBM6	
NZ_CP014224	PUL3	NZ_CP014224.1_682	NZ_CP014224.1	850307	852883	+	178	NZ_CP014224.1_682		CBM47;PL43	
NZ_CP014224	PUL4	NZ_CP014224.1_688	NZ_CP014224.1	862242	865493	+	9359	NZ_CP014224.1_688	susC		
