genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JPOL01000003	PUL1	JPOL01000003.1_63	JPOL01000003.1	67766	69274	-	0	JPOL01000003.1_63	susD		
JPOL01000003	PUL1	JPOL01000003.1_64	JPOL01000003.1	69278	72373	-	4	JPOL01000003.1_64	susC		
JPOL01000003	PUL2	JPOL01000003.1_81	JPOL01000003.1	85356	88478	+	12983	JPOL01000003.1_81	susC		
JPOL01000003	PUL2	JPOL01000003.1_82	JPOL01000003.1	88484	90070	+	6	JPOL01000003.1_82	susD		
JPOL01000003	PUL2	JPOL01000003.1_83	JPOL01000003.1	90258	91682	+	188	JPOL01000003.1_83		GH125	
JPOL01000003	PUL2	JPOL01000003.1_84	JPOL01000003.1	91782	93971	+	100	JPOL01000003.1_84		GH92	
JPOL01000003	PUL2	JPOL01000003.1_85	JPOL01000003.1	93999	94817	+	28	JPOL01000003.1_85			
JPOL01000003	PUL2	JPOL01000003.1_86	JPOL01000003.1	94825	96780	+	8	JPOL01000003.1_86		GH97	
JPOL01000003	PUL2	JPOL01000003.1_87	JPOL01000003.1	96871	98004	+	91	JPOL01000003.1_87			
JPOL01000003	PUL2	JPOL01000003.1_88	JPOL01000003.1	98058	98738	-	54	JPOL01000003.1_88			
JPOL01000003	PUL2	JPOL01000003.1_89	JPOL01000003.1	98828	99703	-	90	JPOL01000003.1_89			
JPOL01000003	PUL2	JPOL01000003.1_90	JPOL01000003.1	99891	102212	-	188	JPOL01000003.1_90		GH92	
JPOL01000003	PUL2	JPOL01000003.1_91	JPOL01000003.1	102458	104758	-	246	JPOL01000003.1_91		GH92	
JPOL01000003	PUL2	JPOL01000003.1_92	JPOL01000003.1	104763	105737	-	5	JPOL01000003.1_92		GH43_34	
JPOL01000003	PUL2	JPOL01000003.1_93	JPOL01000003.1	105812	106882	-	75	JPOL01000003.1_93		GH188	
