Reg_prop	24	BACINT_04193	1364	2.5e-05	2	23	36	57	0.875
Reg_prop	24	BACINT_04193	1364	7.7e-05	3	23	215	235	0.8333333333333334
Reg_prop	24	BACINT_04193	1364	2.8e-05	2	21	303	322	0.7916666666666666
Reg_prop	24	BACINT_04193	1364	1.3e-05	4	23	399	418	0.7916666666666666
Reg_prop	24	BACINT_04193	1364	9.1e-06	1	23	577	599	0.9166666666666666
Y_Y_Y	66	BACINT_04193	1364	2.7e-14	2	54	716	768	0.7878787878787878
HisKA	64	BACINT_04193	1364	1.7e-12	2	64	829	893	0.96875
HATPase_c	111	BACINT_04193	1364	2.6e-23	6	110	944	1060	0.9369369369369369
Response_reg	112	BACINT_04193	1364	4.7e-28	1	111	1114	1224	0.9821428571428571
HTH_18	81	BACINT_04193	1364	1.7e-23	1	79	1282	1359	0.9629629629629629
Reg_prop	24	BACINT_04208	1331	4.8e-05	10	24	5	19	0.5833333333333334
Reg_prop	24	BACINT_04208	1331	7e-05	1	23	41	63	0.9166666666666666
Reg_prop	24	BACINT_04208	1331	0.0001	3	24	314	335	0.875
Reg_prop	24	BACINT_04208	1331	9.5e-05	6	23	363	380	0.7083333333333334
Reg_prop	24	BACINT_04208	1331	1.5e-05	6	23	409	426	0.7083333333333334
Reg_prop	24	BACINT_04208	1331	9.8e-06	5	23	505	523	0.75
Reg_prop	24	BACINT_04208	1331	4.2e-06	1	23	544	566	0.9166666666666666
Y_Y_Y	66	BACINT_04208	1331	7.1e-14	2	66	683	743	0.9696969696969697
HisKA	64	BACINT_04208	1331	1.7e-14	2	64	794	858	0.96875
HATPase_c	111	BACINT_04208	1331	1.2e-24	2	110	905	1025	0.972972972972973
Response_reg	112	BACINT_04208	1331	1.1e-28	1	110	1073	1182	0.9732142857142857
HTH_18	81	BACINT_04208	1331	4.8e-21	1	79	1241	1318	0.9629629629629629
