NUDIX	131	BN138_169	224	1.3e-12	4	116	12	126	0.8549618320610687
Reg_prop	24	BN138_180	1354	7.8e-06	1	23	4	26	0.9166666666666666
Reg_prop	24	BN138_180	1354	5.8e-08	1	23	329	351	0.9166666666666666
Reg_prop	24	BN138_180	1354	1.1e-06	2	24	375	397	0.9166666666666666
Reg_prop	24	BN138_180	1354	2.9e-05	6	24	528	546	0.75
Reg_prop	24	BN138_180	1354	4.1e-09	1	24	570	593	0.9583333333333334
Y_Y_Y	66	BN138_180	1354	4.3e-16	2	65	704	767	0.9545454545454546
HisKA	64	BN138_180	1354	1.7e-12	4	64	841	903	0.9375
HATPase_c	111	BN138_180	1354	5.1e-26	2	110	950	1064	0.972972972972973
Response_reg	112	BN138_180	1354	2e-27	1	111	1100	1210	0.9821428571428571
HTH_18	81	BN138_180	1354	7.6e-20	2	79	1267	1347	0.9506172839506173
AAA	132	BN138_184	416	2.9e-08	2	127	186	322	0.946969696969697
